NUM_ENREG,NOM_COMMERCIAL,NOM_DCI,DOSAGE,UNITE,CONDITIONNEMENT,CONVENTION,REMBOURSABLE,D_REMBOURSEMENT,D_ARRET_REMB,D_DECISION,TARIF,TAUX,FORME,TAB,HOP,SS,OFF,PAYS,LABO,OBS,CM,CODE_DCI,CODEMEDIC,D_TARIF,MAJORATION_TARIF,TYPE,PRESCRIPTEUR,DATE_INSERTION,DATE_MAJ
6291,FORMOTEROL ZENTIVA,"FORMOTEROL,HEMIFUMARATE MONOHYDRATEE EXP FORMOTER",12¿G,,BTE/60,,O,7/27/2014,,,2400.0,,373.0,,,O,O,ESPAGNE,,"CPR : Remboursable sur prescription des médecins spécialistes en pneumophtisiologie, en pédiatrie (pour les cas pouvant relever de la pédiatrie) et en médecine interne, dans les seules situations, d'asthme persistant modéré ou sévère non contrôlé par une corticothérapie inhalée seule, ainsi que sur prescription, pour le renouvellement du traitement dans l'intervalle (initial-annuel), par tout médecin traitant. Ce médicament est également remboursable dans l'indication : Traitement symptomatique de broncho-pneumopathie chronique obstructive sur prescription des mêmes médecins spécialistes et du médecin généraliste en renouvellement.",O,20A091,39420A09112,3/16/2011,,G,,7/27/2014,4/25/2024
6293,FOLACID,ACIDE FOLIQUE,5MG,,BTE/60,,O,11/30/2014,,,0.0,,14.0,,,O,O,213,,,,12E020,41812E02014,,,G,49,11/30/2014,4/25/2024
6294,LEVETIRACETAM LDM,LEVETIRACETAM,250 MG,,BTE/60,,O,7/27/2014,,,1771.8,,143.0,,,O,O,213,,CPR : Remboursable sur prescription du neurologue.,,15A072,30915A07214,5/24/2016,,G,,7/27/2014,4/25/2024
6295,PSYCHOLANZ ODT,OLANZAPINE,5MG,,BTE/30,,O,11/18/2014,,,2121.3,,231.0,,,O,O,INDE,,CPR : Remboursable uniquement sur prescription du psychiatre.,,16D155,28616D15514,6/18/2023,,G,,11/18/2014,4/25/2024
6296,PSYCHOLANZ ODT,OLANZAPINE,10MG,,BTE/30,,O,11/30/2014,,,2725.5,,231.0,,,O,O,INDE,,CPR : Remboursable uniquement sur prescription du psychiatre.,,16D101,28616D10114,6/18/2023,,G,,11/30/2014,4/25/2024
6297,LORATADINE BEKER,LORATADINE,10MG,,BTE/30,,O,12/15/2014,,,180.0,,14.0,,,O,O,213,,,,01A033,44701A03314,3/13/2010,,G,10,12/15/2014,4/25/2024
6298,FLUVACOL LP,"FLUVASTATINE,SODIQUE EXPRIME EN FLUVASTATINE",80MG,,BTE/30,,O,12/15/2014,,,1530.0,,299.0,,,O,O,213,,,,06M236,35206M23614,5/24/2016,,G,,12/15/2014,4/25/2024
6299,DEPADIUM,LERCANIDIPINE CHLORHYDRATE,10MG,,BTE/30,,O,9/1/2014,,,0.0,,143.0,,,O,O,213,,,,06E168,35206E16814,,,G,,9/1/2014,4/25/2024
6300,BIOCLAV 8:1,"AMOXICILLINE,TRIHYDRATEE/ ACIDE CLAVULANIQUE,POTA","500MG/62,5MG",,BTE/14,,O,12/15/2014,,,458.08,,374.0,,,O,O,213,,,,13G204,29313G20413,3/16/2011,,G,10,12/15/2014,4/25/2024
6301,LISINOX,"ESOMEPRAZOLE,MAGNESIUM TRIHYDRATE EXP ESOMEPRAZOL",20MG,,BTE/7,,O,12/25/2014,,,98.0,,352.0,,,O,O,INDE,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de huit (08) semaines de traitement consécutives.Applicable à compter du 28/01/2024.,,10A180,03510A18014,3/13/2010,,G,10,12/25/2014,4/25/2024
6304,LISINOX,"ESOMEPRAZOLE,MAGNESIUM TRIHYDRATE EXP ESOMEPRAZOL",40MG,,BTE/7,,O,12/25/2014,,,98.0,,352.0,,,O,O,INDE,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de huit (08) semaines de traitement consécutives.Applicable à compter du 28/01/2024.,,10A181,03510A18114,3/13/2010,,G,10,12/25/2014,4/25/2024
6307,PHLOCINAL,PHLOROGLUCINOL HYDRATE/TRIMETHYLPHLOROGLUCINOL,"10MG/0,01MG(40MG/0,04MG/4ML)",,BTE/06AMPOULES DE4ML,,O,7/16/2014,,,0.0,,71.0,,,O,O,CHINE,,,,10E038,03910E03814,,,G,,7/16/2014,4/25/2024
6308,AMLODIPINE+VALSARTAN LDM,"AMLODIPINE,BESILATE EXP EN AMLODIPINE/VALSARTAN",5 MG/80 MG,,BTE/30,,O,11/30/2014,,,1500.0,,143.0,,,O,O,213,,,,06E257,30906E25714,1/29/2018,,G,,11/30/2014,4/25/2024
6309,AMLODIPINE+VALSARTAN LDM,"AMLODIPINE,BESILATE EXP EN AMLODIPINE/VALSARTAN",10MG/160 MG,,BTE/30,,O,11/30/2014,,,1500.0,,143.0,,,O,O,213,,,,06E259,30906E25914,1/29/2018,,G,,11/30/2014,4/25/2024
6310,CO-LIPIRINAD,VALSARTAN/HYDROCHLOROTHIAZIDE,160 MG/25 MG,,BTE/28,,O,1/12/2015,,,2044.0,,143.0,,,O,O,213,,,,06E238,46806E23815,9/15/2014,,G,,1/12/2015,4/25/2024
6311,EMIDIUM HUP,"DOMPERIDONE,MALEATE EXP EN DOMPERIDONE",10 MG,,BTE/30,,O,12/30/2014,,,195.3,,14.0,,,O,O,213,,,,10F046,38010F04614,10/2/2008,,G,,12/30/2014,4/25/2024
6312,CELECOBREX HUP,CELECOXIB,200 MG,,BTE/30,,O,12/30/2014,,,1366.5,,27.0,,,O,O,213,,,,04B036,38004B03614,9/15/2014,,G,,12/30/2014,4/25/2024
6313,GLYACARB,ACARBOSE,50MG,,BTE/30,,O,12/30/2014,,,410.1,,14.0,,,O,O,213,,,,14A136,00114A13614,1/29/2018,,G,,12/30/2014,4/25/2024
6314,XINAC-50,"DICLOFENAC,SODIQUE",50 MG,,BTE/20,,O,11/2/2014,,,120.0,,352.0,,,O,O,INDE,,,,04B006,06504B00614,10/2/2008,,G,10,11/2/2014,4/25/2024
6315,XYDOL GYN,FLURBIPROFENE,100 MG,,BTE/20,,O,1/18/2015,,,179.2,,143.0,,,O,O,213,,,,04B033,26804B03315,3/13/2010,,G,10,1/18/2015,4/25/2024
6316,LIPOSTATINE,"ATORVASTATINE,CALCIQU TRIHYDRAT EXP ATORVASTATINE",20 MG,,BTE/30,,O,1/18/2015,,,1247.4,,143.0,,,O,O,BANGLADESH,,,,06M225,46806M22515,9/15/2014,,G,,1/18/2015,4/25/2024
6317,SMEDYL,DIOSMECTITE,3 G/SACHET,,BTE/30,,O,1/25/2015,,,319.8,,54.0,,,O,O,213,,,,10B015,26810B01515,5/24/2016,,G,,1/25/2015,4/25/2024
6318,XYDOL 600,IBUPROFENE,600 MG,,BTE/30,,O,1/25/2015,,,235.5,,143.0,,,O,O,213,,,,04B044,26804B04415,3/13/2010,,G,10,1/25/2015,4/25/2024
6319,ATORVASTATINE NOVAGENERICS,"ATORVASTATINE,CALCIQUE EXP EN ATORVASTATINE",20 MG,,BTE/30,,O,1/18/2015,,,1247.4,,143.0,,,O,O,213,,,,06M225,14906M22515,9/15/2014,,G,,1/18/2015,4/25/2024
6320,METFORAL,"METFORMINE,CHLORHYDRATE",850 MG,,BTE/30,,O,1/25/2015,,,147.6,,161.0,,,O,O,213,,,,14A007,36714A00715,10/2/2008,,G,,1/25/2015,4/25/2024
6321,METFORAL,"METFORMINE,CHLORHYDRATE",850 MG,,BTE/90,,O,1/25/2015,,,442.8,,161.0,,,O,O,213,,,,14A007,36714A00715,10/2/2008,,G,,1/25/2015,4/25/2024
6322,OROPRED,PREDNISOLONE,20 MG,,BTE/20,,O,1/18/2015,,,392.0,,231.0,,,O,O,213,,,,09H144,31709H14415,10/2/2008,,G,10,1/18/2015,4/25/2024
6323,NASABEC,BECLOMETASONE DIPROPLONATE MONOHYD EX BECLO DIPRO,50 ¿G/DOSE,,FL/100,,O,12/30/2014,,,346.0,,347.0,,,O,O,213,,,,20A004,23520A00414,10/2/2008,,G,,12/30/2014,4/25/2024
6324,PAROXETINE BEKER,"PAROXETINE,CHLORHYDRATE HEMIHYDRATE EXP PAROXETIN",20 MG,,BTE/30,,O,1/25/2015,,,1620.0,,161.0,,,O,O,213,,,,16A095,44716A09513,9/15/2014,,G,,1/25/2015,4/25/2024
6325,ATORVASTATINE GEBER,"ATORVASTATINE,CALCIQUE TRIHYDRATE EXP ATORVASTATI",10 MG,,BTE/30,,O,1/18/2015,,,837.6,,27.0,,,O,O,INDE,,,,06M198,47206M19815,9/15/2014,,G,,1/18/2015,4/25/2024
6326,ATORVASTATINE GEBER,"ATORVASTATINE,CALCIQUE TRIHYDRATE EXP EN ATORVAST",20 MG,,BTE/30,,O,1/18/2015,,,1247.4,,27.0,,,O,O,INDE,,,,06M225,47206M22515,9/15/2014,,G,,1/18/2015,4/25/2024
6327,HUPPROSTENE,BETAMETHASONE DIPROPIONATE/BETAMET PHOSPH DISODIQ,7MG/ML(5 MG/ML/2 MG/ML),,BTE/1 AMPOULE DE 1ML,,O,1/12/2015,,,0.0,,89.0,,,O,O,213,,,,09H017,38009H01715,,,G,,1/12/2015,4/25/2024
6328,RANITIDINE MABO,"RANITIDINE,CHLORHYDRATE EXP EN RANITIDINE",150 MG,,BTE/60,,O,1/29/2015,,,309.6,,143.0,,,O,O,213,,,,10A003,26810A00315,10/2/2008,,G,10,1/29/2015,4/25/2024
6330,HUPPACORT RETARD,"TRIAMCINOLONE,ACETONIDE",40 MG/ML,,BTE/1 AMPOULE DE 1ML,,O,1/25/2015,,,0.0,,375.0,,,O,O,213,,,,09H091,38009H09115,,,G,,1/25/2015,4/25/2024
6331,COLCHIMEX,COLCHICINE CRISTALISEE,1 MG,,BTE/20,,O,1/29/2015,,,0.0,,14.0,,,O,O,213,,,,21B009,40021B00915,,,G,,1/29/2015,4/25/2024
6332,DIMEPRA,LOPERAMIDE S/F DE CHLORHYDRATE,2MG,,BTE/20,,O,1/9/2011,,,128.2,,27.0,,,O,O,213,,,,10H056,03510H05607,10/2/2008,,G,,1/9/2011,4/25/2024
6333,FLUCONAZOLE LDM,FLUCONAZOLE,150MG,,BTE/01,,O,12/25/2014,,,0.0,,27.0,,,O,O,213,,,,13R258,30913R25814,,,G,,12/25/2014,4/25/2024
6334,PARACETAMOL PHYSIOPHARM,PARACETAMOL,500MG,,BTE/20,,O,2/10/2015,,,50.0,,14.0,,,O,O,213,,,,03B005,46203B00515,10/2/2008,,G,10,2/10/2015,4/25/2024
6335,ATORVASTATINE GEBER,"ATORVASTATINE CALCIQUE TRIHYDR,EXP EN ATORVASTATI",40MG,,BTE/30,,O,2/10/2015,,,1980.0,,27.0,,,O,O,INDE,,,,06M232,47206M23215,9/15/2014,,G,,2/10/2015,4/25/2024
6336,LEXOPAM,BROMAZEPAM,6MG,,BTE/30,,O,11/2/2014,,,204.6,,233.0,,,O,O,213,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de sécurité sociale pour le remboursement au-delà de douze (12) semaines de traitement consécutives.,O,16B098,28516B09814,10/2/2008,,G,,11/2/2014,4/25/2024
6340,LETROZOLE CINFA,LETROZOLE,"2,5MG",,BTE/30,,O,2/26/2015,,,0.0,,143.0,,,O,O,ESPAGNE,,,,09A120,15709A12015,,,G,,2/26/2015,4/25/2024
6341,GLUCONAD,"METFORMINE, CHLORHYDRATE",850MG,,BTE/30,,O,3/3/2015,,,147.6,,143.0,,,O,O,213,,,,14A007,46814A00715,10/2/2008,,G,,3/3/2015,4/25/2024
6342,GLUCONAD,"METFORMINE, CHLORHYDRATE",850MG,,BTE/60,,O,3/3/2015,,,295.2,,143.0,,,O,O,213,,,,14A007,46814A00715,10/2/2008,,G,,3/3/2015,4/25/2024
6343,GLUCONAD,"METFORMINE, CHLORHYDRATE",850MG,,BTE/90,,O,3/3/2015,,,442.8,,143.0,,,O,O,213,,,,14A007,46814A00715,10/2/2008,,G,,3/3/2015,4/25/2024
6344,GLUCONAD,"METFORMINE, CHLORHYDRATE",850MG,,BTE/120,,O,3/3/2015,,,590.4,,143.0,,,O,O,213,,,,14A007,46814A00715,10/2/2008,,G,,3/3/2015,4/25/2024
6345,CARDAXEL BGL,"CANDESARTAN,CILEXETIL",8 MG,,BTE/30,,O,3/3/2015,,,1290.0,,152.0,,,O,O,213,,,,06E197,23506E19715,9/15/2014,,G,,3/3/2015,4/25/2024
6346,CARDAXEL BGL,"CANDESARTAN,CILEXETIL",16 MG,,BTE/30,,O,2/22/2015,,,1290.0,,152.0,,,O,O,213,,,,06E234,23506E23415,9/15/2014,,G,,2/22/2015,4/25/2024
6347,FLUCONALE,FLUCONAZOLE,50 MG,,BTE/03,,O,2/22/2015,,,219.0,,27.0,,,O,O,213,,,,13R155,41813R15513,9/15/2014,,G,,2/22/2015,4/25/2024
6348,CETADOL,"PARACETAMOL/TRAMADOL,CHLORHYDRATE","325 MG /37,5 MG",,BTE/20,,O,3/3/2015,,,193.6,,27.0,,,O,O,213,,,,03F115,41803F11515,5/29/2012,,G,,3/3/2015,4/25/2024
6349,SULPIDAL,SULPIRIDE,50 MG,,BTE/30,,O,10/28/2014,,,140.1,,27.0,,,O,O,213,,,,16D066,03916D06614,10/2/2008,,G,,10/28/2014,4/25/2024
6350,ANXIENAD,LORAZEPAM,1 MG,,BTE/30,,O,3/18/2015,,,0.0,,161.0,,,O,O,213,,CPR : Le remboursement de ce médicament doit être soumis à l'accord préalable de l'organisme de  sécurité sociale pour le remboursement au-delà de douze (12)  semaines de traitement consécutives.,O,16B042,46816B04215,,,G,,3/18/2015,4/25/2024
6351,BIROVIT HUP,"THIAMINE,CHLOR EXP THIAMI OU VIT B1/B6 PYRIDOXINE",250 MG /250MG,,BTE/20,,O,3/18/2015,,,135.0,,143.0,,,O,O,213,,,,14H112,38014H11215,10/2/2008,,G,,3/18/2015,4/25/2024
6352,TRIMEBUTINE BIOCARE,"TRIMEBUTINE,MALEATE",200 MG,,BTE/30,,O,3/18/2015,,,273.0,,143.0,,,O,O,213,,,,10F193,29310F19315,5/29/2012,,G,,3/18/2015,4/25/2024
6353,GENISTENE,BETAMETHASONE,"0,05% (0,5 MG/ML)",,FL/30 ML,,O,12/29/2013,,,0.0,,66.0,,,O,O,213,,,,09H020,48009H02013,,,G,10,12/29/2013,4/25/2024
6354,NODILOF,"CEFAZOLINE,SODIQUE EXPRIME  EN CEFAZOLINE",1G,,FL PDR+01AMP10MLSOLV,,O,1/25/2015,,,181.0,,115.0,,,O,O,PALESTINE,,,,13B012,36913B01215,10/2/2008,,G,,1/25/2015,4/25/2024
6355,PENAMOX D,"AMOXICILLINE,TRIHYDRATEE  EXP EN AMOXICILLINE",1 G,,BTE /14,,O,3/3/2015,,,316.82,,215.0,,,O,O,213,,,,13G230,00113G23015,1/24/2011,,G,10,3/3/2015,4/25/2024
6356,EVIFEN,"RALOXIFENE,CHLORHYDRATE",60 MG,,BTE/30,,O,3/18/2015,,,0.0,,143.0,,,O,O,213,,"CPR : Remboursable uniquement dans les indications suivantes:- ostéoporose post ménopausique avec fracture(s) ou antécédents de fractures ostéoporotique(s);- ostéoporose post ménopausque sous corticothérapie prolongée;- pour réduire le risque de fractures vertébrales chez les femmes pour lesquelles existe une intolérance ou une contre indication ou une réponse non satisfaisante aux biphosphonates.Ces conditions particulières de remboursement ne sont applicables qu'aux  nouveaux  cas mis sous traitement à compter de la date de la publicationde l'arrêté du 6 mars 2008,susvisé,au Journal officiel.",O,21G054,35221G05415,,,G,,3/18/2015,4/25/2024
6357,OLANZAPINE  NAD,OLANZAPINE,10 MG,,BT/28,,O,3/3/2015,,,2543.8,,143.0,,,O,O,213,,CPR : Remboursable  uniquement sur prescription  du psychiatre.,,16D100,46816D10014,6/18/2023,,G,,3/3/2015,4/25/2024
6358,MEFESTAN,ACIDE MEFENAMIQUE,250 MG,,BTE/20,,O,3/25/2015,,,148.0,,27.0,,,O,O,213,,,,04B069,23104B06913,3/25/2015,,G,,3/25/2015,4/25/2024
6359,PRETERAX ARGININE,"PERINDOPRIL, ARGININE/ INDAPAMIDE","2,5 MG/0,625 MG",,PILULIER DE 30,,O,3/25/2015,,,823.8,,143.0,,,O,O,FRANCE,,,,06E300,04006E30013,5/24/2016,,P,,3/25/2015,4/25/2024
6360,BIPRETERAX ARGININE,"PERINDOPRIL, ARGININE / INDAPAMIDE","5 MG/1,25 MG",,BTE/30,,O,3/25/2015,,,823.8,,143.0,,,O,O,FRANCE,,,,06E301,04006E30119,5/24/2016,,P,,3/25/2015,4/25/2024
6361,CO BIPROTENS,"BISOPROLOL, FUMARATE/HYDROCHLOROTHIAZIDE","10 MG/6,25 MG",,BTE/30,,O,3/25/2015,,,530.7,,143.0,,,O,O,213,,,,06F302,35206F30213,3/25/2015,,G,,3/25/2015,4/25/2024
6363,FRAGMINE,DALTEPARINE SODIQUE,"2500 UI ANTI-XA/0,2 ML",,BTE/02,,O,3/25/2015,,,0.0,,201.0,,,O,O,FRANCE,,,,12B163,04512B16313,,,P,,3/25/2015,4/25/2024
6364,FRAGMINE,DALTEPARINE SODIQUE,"5000 UI ANTI-XA/0,2ML",,BTE/02,,O,3/25/2015,,,0.0,,201.0,,,O,O,FRANCE,,,,12B164,04512B16413,,,P,,3/25/2015,4/25/2024
6365,FRAGMINE,DALTEPARINE SODIQUE,"7500 UI ANTI-XA/0,75 ML",,BTE/02,,O,3/25/2015,,,0.0,,201.0,,,O,O,ALLEMAGNE,,,,12B165,04512B16513,,,P,,3/25/2015,4/25/2024
6366,FRAGMINE,DALTEPARINE  SODIQUE,10000 UI ANTI-XA/ML,,BTE/02,,O,3/25/2015,,,0.0,,201.0,,,O,O,ALLEMAGNE,,,,12B169,04512B16914,,,P,,3/25/2015,4/25/2024
6367,ITRAZON,ITRACONAZOLE,100 MG,,BTE/30,,O,3/25/2015,,,0.0,,27.0,,,O,O,INDE,,,,13R464,29313R46412,,,G,,3/25/2015,4/25/2024
6368,ITRASPOR,ITRACONAZOLE,100 MG,,BTE/30,,O,3/25/2015,,,0.0,,27.0,,,O,O,INDE,,,,13R464,35213R46414,,,G,,3/25/2015,4/25/2024
6370,ZALERG,"KETOTIFENE,HYDROGENOFUMARATE EXP EN KETOTIFENE","0,25 MG/ML",,FL/5 ML,,O,3/25/2015,,,79.5,,376.0,,,O,O,FRANCE,,,,17B171,02217B17113,3/25/2015,,P,,3/25/2015,4/25/2024
6371,GELTIM LP,"TIMOLOL,MALEATE EXPRIME  EN TIMOLOL",1 MG/G,,BT30 RECIP SACHET 10,,O,3/25/2015,,,0.0,,377.0,,,O,O,FRANCE,,,,17C170,02217C17013,,,P,,3/25/2015,4/25/2024
6372,LESLA,BISOPROLOL FUMARATE,10 MG,,BTE/30,,O,2/10/2015,,,585.0,,143.0,,,O,O,213,,,,06F162,26306F16215,3/16/2011,,G,,2/10/2015,4/25/2024
6373,KINADYN CALCIUM,"CARBONATE DE CALCIUM, EXP EN CALCIUM-ELEMENT",500 MG,,BTE/30 SACHETS,,O,3/18/2015,,,232.5,,54.0,,,O,O,213,,,,14G029,26314G02915,3/13/2010,,G,,3/18/2015,4/25/2024
6376,TERBINAN,"TERBINAFINE,CHLORHYDRATE",1 %,,TUBE/15 G,,O,4/12/2015,,,210.0,,20.0,,,O,O,213,,,,07D094,26307D09415,5/29/2012,,G,,4/12/2015,4/25/2024
6377,ANTIGAL FAIBLE,BENZOATE DE BENZYL,10 %,,FL/150 ML,,O,1/6/2009,,,166.5,,378.0,,,O,O,213,,,,07R080,18507R08008,3/13/2010,,G,,1/6/2009,4/25/2024
6378,IODACRYL,POLYVIDONE IODEE,4 %,,FL/125 ML,,O,6/1/2008,,,126.25,,379.0,,,O,O,213,,,,07P076,18507P07606,3/13/2010,,G,,6/1/2008,4/25/2024
6379,ZALAXAN LP 300 MG,"DILTIAZEM, S/F DE CHLORHYDRATE",300 MG,,BTE/30,,O,10/15/2012,,,0.0,,344.0,,,O,O,INDE,,,,06B010,00306B01012,,,G,,10/15/2012,4/25/2024
6380,IBUPROFENE BEKER,IBUPROFENE,200 MG,,BTE/30,,O,4/26/2015,,,180.0,,143.0,,,O,O,INDE,,,,04B040,44704B04015,10/2/2008,,G,10,4/26/2015,4/25/2024
6457,COVALASTAN,VALSARTAN/HYDROCHLOROTHIAZIDE,"160 MG/12,5MG",,BTE /30,,O,10/19/2015,,,2190.0,,143.0,,,O,O,213,,,,06E237,44706E23714,9/15/2014,,G,,10/19/2015,4/25/2024
6458,ACIDE FOLIQUE-API,ACIDE FOLIQUE OU VITAMINE B9,5 MG,,BTE/20,,O,5/13/2015,,,0.0,,14.0,,,O,O,213,,,,12E020,34812E02015,,,G,49,5/13/2015,4/25/2024
6459,BIOCETAM,LEVETIRACETAM,250 MG,,BTE/60,,O,7/30/2015,,,1771.8,,143.0,,,O,O,213,,CPR : Remboursable sur prescription du neurologue.,,15A072,29315A07222,5/24/2016,,G,,7/30/2015,4/25/2024
6460,POLYLAD,"POVIDONE,IODEE",10%(10G/100ML),,FL/125 ML,,O,4/28/2014,,,125.0,,69.0,,,O,O,213,,,,07P077,07907P07710,3/13/2010,,G,,4/28/2014,4/25/2024
6461,BETAHISTINE NOVAGENERICS,"BETAHISTINE,DICHLORHYDRATE",24 MG,,BTE/60,,O,10/26/2015,,,928.2,,14.0,,,O,O,213,,CPR : Remboursable uniquement dans le vertige de Ménière.(Applicable à compter du 29/10/2017).,O,18C024,14918C02415,5/24/2016,,G,,10/26/2015,4/25/2024
6462,CANDERAX PLUS,"CANDESARTRAN,CILEXETIL/HYDROCHLOROTHIAZIDE","8 MG/12,5 MG",,BTE/30,,O,10/4/2015,,,1629.9,,14.0,,,O,O,213,,,,06E230,03506E23015,9/15/2014,,G,,10/4/2015,4/25/2024
6463,METOPRESS,"METOPROLOL, SUCCINATE",200 MG,,BTE/30,,O,10/26/2015,,,620.1,,344.0,,,O,O,INDE,,,,06F071,28906F07115,6/16/2011,,G,,10/26/2015,4/25/2024
6464,NOTOREX,CELECOXIB,200 MG,,BTE/10,,O,5/4/2015,,,455.5,,27.0,,,O,O,213,,,,04B036,00304B03615,9/15/2014,,G,,5/4/2015,4/25/2024
6465,DIAGUANID,"METFORMINE,CHLORHYDRATE",1000 MG,,BTE/30,,O,7/6/2014,,,173.4,,161.0,,,O,O,213,,,,14A224,00314A22414,10/2/2008,,G,,7/6/2014,4/25/2024
6466,PSYCHOLANZ ODT,OLANZAPINE,10 MG,,BTE/07,,O,10/12/2015,,,635.95,,277.0,,,O,O,INDE,,CPR : Remboursable uniquement sur prescription du psychiatre.,,16D101,28616D10114,6/18/2023,,G,,10/12/2015,4/25/2024
6467,RANICARE,"RANITIDINE,CHLORHYDRATE EXPRIME EN RANITIDINE",300 MG,,BTE/10,,O,10/26/2015,,,114.3,,143.0,,,O,O,213,,,,10A102,29310A10215,10/2/2008,,G,10,10/26/2015,4/25/2024
6468,RANICARE,"RANITIDINE,CHLORHYDRATE EXPRIME  EN RANITIDINE",300 MG,,BTE/14,,O,10/26/2015,,,160.02,,143.0,,,O,O,213,,,,10A102,29310A10215,10/2/2008,,G,10,10/26/2015,4/25/2024
6470,PERIDIUM,DOMPERIDONE,1 MG/ML,,FL/200ML,,O,10/26/2015,,,224.0,,88.0,,,O,O,213,,,,10F047,06510F04715,10/2/2008,,G,,10/26/2015,4/25/2024
6471,ADAPALENE  NOVAGENERICS,ADAPALENE,"0,1%",,TUBE/30 G,,O,9/30/2013,,,0.0,,205.0,,,O,O,213,,CPR : Remboursable sur prescription du dermatologue.,O,07B109,14907B10913,,,G,,9/30/2013,4/25/2024
6472,PARACETAMOL PHYSIOPHARM,PARACETAMOL,150 MG,,BTE/12,,O,11/3/2015,,,102.24,,254.0,,,O,O,213,,,,03B044,46203B04415,3/13/2010,,G,10,11/3/2015,4/25/2024
6473,PARACETAMOL PHYSIOPHARM,PARACETAMOL,100 MG,,BTE/12,,O,11/8/2015,,,102.24,,254.0,,,O,O,213,,,,03B006,46203B00615,3/13/2010,,G,10,11/8/2015,4/25/2024
6474,GLYCENORM,REPAGLINIDE,"0,5 MG",,BTE/30,,O,10/26/2015,,,355.8,,14.0,,,O,O,213,,,,14A200,31714A20015,5/24/2016,,G,,10/26/2015,4/25/2024
6475,GLYCENORM,REPAGLINIDE,1 MG,,BTE/30,,O,11/10/2015,,,370.8,,14.0,,,O,O,213,,,,14A201,31714A20115,5/24/2016,,G,,11/10/2015,4/25/2024
6476,GLYCENORM,REPAGLINIDE,2 MG,,BTE/30,,O,10/12/2015,,,390.0,,14.0,,,O,O,213,,,,14A202,31714A20215,5/24/2016,,G,,10/12/2015,4/25/2024
6477,NAPROLGIC,"NAPROXENE,SODIQUE ANHYDRE",275 MG,,BTE/30,,O,9/22/2015,,,314.4,,143.0,,,O,O,213,,,,04B019,31704B01915,10/2/2008,,G,10,9/22/2015,4/25/2024
6479,DULOX,"DULOXETINE, CHLORHYDRATE EXPRIME EN DULOXETINE",30MG,,BTE/30,,O,9/22/2015,,,195.3,,350.0,,,O,O,ESPAGNE,,CTR : Tarif de référence non applicable à l'indication suivante: traitement de la douleur neuropatique diabétique périphérique chez l'adulte.,O,16A106,00116A10615,3/13/2010,,G,,9/22/2015,4/25/2024
6480,DULOX,"DULOXETINE, CHLORHYDRATE EXPRIME EN DULOXETINE",60 MG,,BTE/30,,O,10/26/2015,,,390.9,,350.0,,,O,O,ESPAGNE,,CTR : Tarif de référence non applicable à l'indication suivante : traitement de la douleur neuropatique diabétique périphérique chez l'adulte.,O,16A107,00116A10715,3/13/2010,,G,,10/26/2015,4/25/2024
6482,METEOSPASMYL,"ALVERINE, CITRATE/SIMETICONE",60MG/300MG,,BTE/30,,O,10/26/2015,2/24/2016,,305.4,,223.0,,,O,O,FRANCE,,,,10E128,06710E12815,9/15/2014,,P,,10/26/2015,4/25/2024
6483,METEOSPASMYL,"ALVERINE, CITRATE/SIMETICONE",60MG/300MG,,BTE/40,,O,10/26/2015,2/24/2016,,407.2,,223.0,,,O,O,FRANCE,,,,10E128,06710E12815,9/15/2014,,P,,10/26/2015,4/25/2024
6484,OKAGE,"ORNITHINE,OXOGLURATE MONOHYDR EXP ORNITHINE OXOGL",5G/SACHET,,BTE/10,,O,10/26/2015,,,1312.8,,387.0,,,O,O,213,,,,14J173,23514J17315,5/24/2016,,G,,10/26/2015,4/25/2024
6485,PHLOROGLUCINOL BGL,"PHLOROGLUCINOL, DIHYDRATE",80 MG,,BTE/10,,O,10/19/2015,,,101.8,,277.0,,,O,O,213,,,,10E108,23510E10815,9/15/2014,,G,,10/19/2015,4/25/2024
6486,VITAMINE B1 B6 BGL,"THIAMINE,OU VITB1,MONONITRATE/PYRIDOXINE,OU VITB6",250MG/250MG,,BTE/20,,O,10/19/2015,,,135.0,,14.0,,,O,O,213,,,,14H112,23514H11215,10/2/2008,,G,,10/19/2015,4/25/2024
6487,TRIAXONE,"AMIODARONE,CHLORHYDRATE",200 MG,,BTE/30,,O,11/10/2015,,,0.0,,152.0,,,O,O,213,,,,06D041,03506D04115,,,G,,11/10/2015,4/25/2024
6488,NABYOL FORTE,NITROXOLINE,100 MG,,BTE/50,,O,1/29/2015,,,218.0,,156.0,,,O,O,MAROC,,,,25E015,49125E01515,10/2/2008,,G,,1/29/2015,4/25/2024
6489,RUMIFEN,IBUPROFENE,100 MG/5 ML,,FL/145 ML,,O,10/12/2015,,,142.1,,88.0,,,O,O,213,,,,04B042,31104B04215,3/13/2010,,G,10,10/12/2015,4/25/2024
6490,DERMAFINE,"TERBINAFINE, CHLORHYDRATE",1%,,TUBE/15G,,O,2/22/2015,,,210.0,,20.0,,,O,O,213,,,,07D094,31107D09415,5/25/2012,,G,,2/22/2015,4/25/2024
